season,current_gameweek,player_id,player_code,web_name,full_name,team,team_id,team_code,position,status,news,chance_of_playing_next_round,now_cost,selected_by_percent,total_points,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,ict_index,form,points_per_game,ep_next,fixture_difficulty_next5,fixture_difficulty_next3,next5_home_count,next3_home_count,opponent_count_next5,opponent_count_next3,prior_minutes,prior_total_points,prior_points_per_90,prior_xgi_per_90,prior_starts_per_90,prior_found,prior_team_strength,prior_team_attack_strength,prior_team_defence_strength,prior_team_found,points_per_90,xgi_per_90,start_rate,blended_points_per_90,blended_xgi_per_90,blended_start_rate,team_attack_prior,team_defence_prior,value_points_per_million,fixture_ease,differential_score,availability_factor,predicted_next_gw,predicted_next3,predicted_next5,baseline_next3,baseline_next5,model_residual,optimizer_value,risk_score,transfer_score
2026-27,2,48,449871,Onana,Amadou Onana,Aston Villa,2,7,MID,i,Knee injury - Unknown return date,0,50.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,1755.0,76.0,3.897,0.122,1.05,1,1182.5,1165.0,1200.0,1,0.0,0.0,0.0,2.806,0.088,0.756,0.55,0.667,0.0,3.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999,0.296
2026-27,2,49,469247,Iling Jr,Samuel Iling-Junior,Aston Villa,2,7,MID,u,Has joined Bolton Wanderers on loan for the rest of the season,0,50.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1182.5,1165.0,1200.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.667,0.0,3.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649,-0.257
2026-27,2,50,645618,Burrowes,Bradley Burrowes,Aston Villa,2,7,MID,a,,100,45.0,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,16.0,0.0,0.0,0.0,0.0,0,1182.5,1165.0,1200.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.667,0.0,3.2,24.3,1.0,0.367,1.048,1.729,0.0,0.0,1.729,0.384,1.649,2.298
2026-27,2,51,577285,George Hemmings,George Hemmings,Aston Villa,2,7,MID,a,,100,45.0,0.9,4,160,2,0,0,0,5,0.0,0.01,0.01,4.78,3.0,2.0,2.0,2.0,2.8,2.667,2.0,1.0,5,3,25.0,0.0,0.0,0.0,0.0,0,1182.5,1165.0,1200.0,1,2.25,0.006,1.0,0.63,0.002,1.0,0.55,0.667,0.889,3.2,24.1,1.0,2.791,7.32,11.849,6.0,10.0,1.849,2.633,0.822,13.114
2026-27,2,52,653481,Alysson,Alysson Edward Franco da Rocha dos Santos,Aston Villa,2,7,MID,a,,100,50.0,0.0,1,27,0,0,0,0,0,0.0,0.0,0.0,0.16,0.8,0.5,0.5,0.5,2.8,2.667,2.0,1.0,5,3,47.0,0.0,0.0,0.0,0.0,0,1182.5,1165.0,1200.0,1,3.333,0.0,0.0,0.933,0.0,0.0,0.55,0.667,0.2,3.2,25.0,1.0,0.563,1.565,2.567,1.5,2.5,0.067,0.513,1.62,3.185
2026-27,2,53,614071,Manzambi,Johan Manzambi,Aston Villa,2,7,MID,i,Knee injury - Unknown return date,0,59.0,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1182.5,1165.0,1200.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.667,0.0,3.2,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649,-0.26
2026-27,2,54,448089,Gomes,Joao Gomes,Aston Villa,2,7,MID,s,Suspended until 19 Sep,0,55.0,0.0,-2,39,1,0,0,0,4,0.0,0.01,0.01,2.58,1.2,-1.0,-2.0,0.0,2.8,2.667,2.0,1.0,5,3,2829.0,107.0,3.404,0.108,1.02,1,1182.5,1165.0,1200.0,1,-4.615,0.023,1.0,1.159,0.084,1.0,0.55,0.667,-0.364,3.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.957,0.332
2026-27,2,55,178301,Watkins,Ollie Watkins,Aston Villa,2,7,FWD,u,Has joined Al Hilal permanently,0,78.0,5.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,2833.0,167.0,5.305,0.527,1.05,1,1182.5,1165.0,1200.0,1,0.0,0.0,0.0,3.82,0.379,0.756,0.55,0.667,0.0,3.2,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999,0.114
2026-27,2,56,173879,Abraham,Tammy Abraham,Aston Villa,2,7,FWD,a,,100,55.0,0.1,1,19,0,0,0,0,0,0.0,0.0,0.0,0.02,0.1,0.5,1.0,0.5,2.8,2.667,2.0,1.0,5,3,278.0,23.0,7.446,0.78,0.65,1,1182.5,1165.0,1200.0,1,4.737,0.0,0.0,6.687,0.562,0.468,0.55,0.667,0.182,3.2,24.9,1.0,1.162,3.539,5.916,3.0,5.0,0.916,1.076,1.161,6.921
2026-27,2,160,493105,Garnacho,Alejandro Garnacho Ferreyra,Aston Villa,2,7,MID,a,,100,59.0,0.5,2,16,0,0,0,0,0,0.0,0.0,0.0,0.14,0.2,1.0,1.0,1.0,2.8,2.667,2.0,1.0,5,3,1261.0,56.0,3.997,0.508,1.0,1,1182.5,1165.0,1200.0,1,11.25,0.0,0.0,6.028,0.366,0.72,0.55,0.667,0.339,3.2,24.5,1.0,1.557,4.41,7.263,3.0,5.0,2.263,1.231,0.982,8.406
2026-27,2,166,517052,N.Jackson,Nicolas Jackson,Aston Villa,2,7,FWD,a,,100,65.0,0.8,2,70,1,0,0,0,1,0.0,0.1,0.1,1.01,1.2,1.0,2.0,1.0,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1182.5,1165.0,1200.0,1,2.571,0.129,1.0,0.72,0.036,1.0,0.55,0.667,0.308,3.2,24.2,1.0,1.865,5.646,9.427,6.0,10.0,-0.573,1.45,0.922,10.61
2026-27,2,582,690838,Madjo,Brian Madjo,Aston Villa,2,7,FWD,i,Unspecified injury - Unknown return date,0,55.0,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1182.5,1165.0,1200.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.667,0.0,3.2,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649,-0.267
2026-27,2,596,487992,Ruggeri,Matteo Ruggeri,Aston Villa,2,7,DEF,a,,100,45.0,0.1,1,8,0,0,0,0,0,0.0,0.0,0.0,0.14,0.4,0.5,1.0,0.5,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1182.5,1165.0,1200.0,1,11.25,0.0,0.0,3.15,0.0,0.0,0.55,0.667,0.222,3.2,24.9,1.0,0.477,1.48,2.483,3.0,5.0,-2.517,0.552,1.641,3.08
2026-27,2,597,433969,Suzuki,Zion Suzuki,Aston Villa,2,7,GKP,a,,100,50.0,1.1,2,90,1,0,0,0,1,0.0,0.0,0.0,1.04,1.4,1.0,2.0,1.0,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1182.5,1165.0,1200.0,1,2.0,0.0,1.0,0.56,0.0,1.0,0.55,0.667,0.4,3.2,23.9,1.0,2.175,6.301,10.427,6.0,10.0,0.427,2.085,0.9,11.618
2026-27,2,606,569577,Rowe,Triston Rowe,Aston Villa,2,7,DEF,a,,100,40.0,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1182.5,1165.0,1200.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.667,0.0,3.2,24.8,1.0,0.02,0.047,0.074,0.0,0.0,0.074,0.018,1.649,0.66
2026-27,2,607,571380,Lynch,Luka Lynch,Aston Villa,2,7,MID,a,,100,45.0,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1182.5,1165.0,1200.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.667,0.0,3.2,24.9,1.0,0.038,0.078,0.118,0.0,0.0,0.118,0.026,1.649,0.708
2026-27,2,611,214590,Wan-Bissaka,Aaron Wan-Bissaka,Aston Villa,2,7,DEF,a,,100,45.0,0.1,1,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,1.8,2.8,2.667,2.0,1.0,5,3,2080.0,67.0,2.899,0.043,1.0,1,1182.5,1165.0,1200.0,1,7.5,0.0,0.0,4.187,0.031,0.72,0.55,0.667,0.222,3.2,24.9,1.0,0.644,1.87,3.096,5.4,9.0,-5.904,0.688,0.987,4.249
2026-27,2,618,119090,Goretzka,Leon Goretzka,Aston Villa,2,7,MID,a,,100,60.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1182.5,1165.0,1200.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.667,0.0,3.2,25.0,1.0,0.003,0.019,0.035,6.6,11.0,-10.965,0.006,1.649,0.628
2026-27,2,630,245719,Harwood-Bellis,Taylor Harwood-Bellis,Aston Villa,2,7,DEF,a,,100,45.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1182.5,1165.0,1200.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.667,0.0,3.2,25.0,1.0,0.019,0.019,0.019,5.4,9.0,-8.981,0.004,1.649,0.612
2026-27,2,631,638987,Mbaye,Ibrahim Mbaye,Aston Villa,2,7,MID,a,,100,60.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.8,2.667,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1182.5,1165.0,1200.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.667,0.0,3.2,25.0,1.0,0.003,0.019,0.035,6.6,11.0,-10.965,0.006,1.649,0.628
2026-27,2,57,457569,Petrović,Đorđe Petrović,Bournemouth,3,91,GKP,a,,100,45.0,3.4,5,180,2,0,0,0,3,0.0,0.0,0.0,4.09,7.1,2.5,2.5,2.5,3.2,3.333,3.0,2.0,5,3,3420.0,124.0,3.263,0.0,1.0,1,1192.5,1145.0,1240.0,1,2.5,0.0,1.0,3.049,0.0,1.0,0.483,0.8,1.111,2.8,21.6,1.0,3.618,9.719,16.176,7.5,12.5,3.676,3.595,0.8,17.232
2026-27,2,58,40383,Forster,Fraser Forster,Bournemouth,3,91,GKP,a,,100,40.0,3.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,3.0,2.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1192.5,1145.0,1240.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.483,0.8,0.0,2.8,21.6,1.0,0.551,1.963,3.366,0.0,0.0,3.366,0.842,1.649,3.7
2026-27,2,59,444172,Dennis,Will Dennis,Bournemouth,3,91,GKP,u,Has joined MK Dons permanently,0,40.0,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,3.0,2.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1192.5,1145.0,1240.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.483,0.8,0.0,2.8,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649,-0.404
2026-27,2,60,463981,Hill,James Hill,Bournemouth,3,91,DEF,a,,100,55.0,0.9,5,180,2,0,0,0,3,0.0,0.74,0.74,4.09,6.3,2.5,2.5,2.5,3.2,3.333,3.0,2.0,5,3,2102.0,110.0,4.71,0.087,0.94,1,1192.5,1145.0,1240.0,1,2.5,0.37,1.0,4.091,0.166,1.0,0.483,0.8,0.909,2.8,24.1,1.0,2.979,9.164,15.998,7.5,12.5,3.498,2.909,0.8,17.141
2026-27,2,61,494521,Truffert,Adrien Truffert,Bournemouth,3,91,DEF,a,,100,55.0,3.9,5,180,2,0,0,0,3,0.0,0.07,0.07,4.09,7.3,2.5,2.5,2.5,3.2,3.333,3.0,2.0,5,3,3378.0,165.0,4.396,0.118,1.01,1,1192.5,1145.0,1240.0,1,2.5,0.035,1.0,3.865,0.095,1.0,0.483,0.8,0.909,2.8,21.1,1.0,3.791,10.593,18.283,7.5,12.5,5.783,3.324,0.8,19.322
2026-27,2,62,242882,Diakité,Bafodé Diakité,Bournemouth,3,91,DEF,a,,100,50.0,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,3.0,2.0,5,3,1275.0,46.0,3.247,0.015,1.05,1,1192.5,1145.0,1240.0,1,0.0,0.0,0.0,2.338,0.011,0.756,0.483,0.8,0.0,2.8,24.8,1.0,0.676,2.32,3.703,0.0,0.0,3.703,0.741,0.999,4.702
2026-27,2,63,620487,Milosavljević,Veljko Milosavljevic,Bournemouth,3,91,DEF,i,Unspecified injury - Unknown return date,0,50.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,3.0,2.0,5,3,367.0,19.0,4.659,0.083,0.98,1,1192.5,1145.0,1240.0,1,0.0,0.0,0.0,3.354,0.06,0.706,0.483,0.8,0.0,2.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999,0.156
2026-27,2,64,54469,Smith,Adam Smith,Bournemouth,3,91,DEF,a,,100,45.0,0.1,2,180,2,0,0,0,3,0.0,0.02,0.02,4.09,3.9,1.0,1.0,1.0,3.2,3.333,3.0,2.0,5,3,1073.0,58.0,4.865,0.019,1.05,1,1192.5,1145.0,1240.0,1,1.0,0.01,1.0,3.783,0.016,1.0,0.483,0.8,0.444,2.8,24.9,1.0,1.643,4.97,8.506,3.0,5.0,3.506,1.89,0.8,9.678
2026-27,2,65,436893,J.Araujo,Julián Araujo Zúñiga,Bournemouth,3,91,DEF,i,Thigh injury - Unknown return date,0,45.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,3.0,2.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1192.5,1145.0,1240.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.483,0.8,0.0,2.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649,-0.397
2026-27,2,66,575901,Soler,Julio Soler Barreto,Bournemouth,3,91,DEF,a,,100,40.0,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,3.0,2.0,5,3,34.0,0.0,0.0,0.0,0.0,0,1192.5,1145.0,1240.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.483,0.8,0.0,2.8,24.7,1.0,0.044,0.089,0.147,0.0,0.0,0.147,0.037,1.649,0.59
2026-27,2,67,499604,Rayan,Rayan Vitor Simplício Rocha,Bournemouth,3,91,MID,a,,100,65.0,2.4,4,178,2,0,0,0,2,0.44,0.05,0.49,3.9,9.1,2.0,2.0,2.0,3.2,3.333,3.0,2.0,5,3,1110.0,67.0,5.432,0.366,1.05,1,1192.5,1145.0,1240.0,1,2.022,0.248,1.0,4.477,0.333,1.0,0.483,0.8,0.615,2.8,22.6,1.0,3.281,10.167,17.753,6.0,10.0,7.753,2.731,0.802,18.842
2026-27,2,68,201658,Tavernier,Marcus Tavernier,Bournemouth,3,91,MID,a,,100,60.0,2.3,11,180,2,1,0,0,3,0.49,0.29,0.78,4.09,13.9,5.5,5.5,5.5,3.2,3.333,3.0,2.0,5,3,2732.0,137.0,4.513,0.45,1.02,1,1192.5,1145.0,1240.0,1,5.5,0.39,1.0,4.789,0.433,1.0,0.483,0.8,1.833,2.8,22.7,1.0,3.91,10.805,17.516,16.5,27.5,-9.984,2.919,0.8,18.61
2026-27,2,69,503139,Scott,Alex Scott,Bournemouth,3,91,MID,a,,100,60.0,1.9,14,176,2,1,0,1,2,0.26,0.28,0.54,3.96,11.7,7.0,7.0,7.0,3.2,3.333,3.0,2.0,5,3,2848.0,136.0,4.298,0.213,1.05,1,1192.5,1145.0,1240.0,1,7.159,0.276,1.0,5.099,0.231,1.0,0.483,0.8,2.333,2.8,23.1,1.0,3.699,9.77,15.785,21.0,35.0,-19.215,2.631,0.804,16.89
2026-27,2,70,222683,Kluivert,Justin Kluivert,Bournemouth,3,91,MID,a,,100,60.0,1.1,6,154,2,0,0,2,0,0.72,0.05,0.77,3.61,13.7,3.0,3.0,3.0,3.2,3.333,3.0,2.0,5,3,945.0,41.0,3.905,0.368,0.95,1,1192.5,1145.0,1240.0,1,3.506,0.45,1.0,3.793,0.391,1.0,0.483,0.8,1.0,2.8,23.9,1.0,3.331,8.778,15.931,9.0,15.0,0.931,2.655,0.829,17.043
2026-27,2,71,155408,Cook,Lewis Cook,Bournemouth,3,91,MID,a,,100,50.0,0.2,6,143,2,0,0,2,0,0.0,0.01,0.01,3.61,2.4,3.0,3.0,3.0,3.2,3.333,3.0,2.0,5,3,872.0,40.0,4.128,0.061,0.83,1,1192.5,1145.0,1240.0,1,3.776,0.006,1.0,4.03,0.046,1.0,0.483,0.8,1.2,2.8,24.8,1.0,2.141,6.897,11.645,9.0,15.0,-3.355,2.329,0.841,12.778
2026-27,2,72,496208,Gannon-Doak,Ben Gannon-Doak,Bournemouth,3,91,MID,a,,100,50.0,0.1,1,1,0,0,0,0,1,0.0,0.0,0.0,0.19,0.2,0.5,1.0,0.5,3.2,3.333,3.0,2.0,5,3,105.0,11.0,9.429,0.334,0.0,1,1192.5,1145.0,1240.0,1,90.0,0.0,0.0,31.989,0.24,0.0,0.483,0.8,0.2,2.8,24.9,1.0,0.727,2.358,3.887,3.0,5.0,-1.113,0.777,1.649,4.337
2026-27,2,73,200785,Adams,Tyler Adams,Bournemouth,3,91,MID,a,,100,50.0,0.2,2,36,0,0,0,0,3,0.0,0.0,0.0,0.47,0.7,1.0,1.0,1.0,3.2,3.333,3.0,2.0,5,3,1769.0,77.0,3.917,0.064,1.05,1,1192.5,1145.0,1240.0,1,5.0,0.0,0.0,4.22,0.046,0.756,0.483,0.8,0.4,2.8,24.8,1.0,0.785,2.451,4.319,3.0,5.0,-0.681,0.864,0.96,5.351
2026-27,2,74,111317,Brooks,David Brooks,Bournemouth,3,91,MID,a,,100,50.0,0.1,1,9,0,0,0,0,1,0.0,0.01,0.01,0.16,0.1,0.5,1.0,0.5,3.2,3.333,3.0,2.0,5,3,1188.0,59.0,4.47,0.698,0.98,1,1192.5,1145.0,1240.0,1,10.0,0.1,0.0,6.018,0.531,0.706,0.483,0.8,0.2,2.8,24.9,1.0,0.97,2.939,4.948,3.0,5.0,-0.052,0.99,0.99,5.958
2026-27,2,75,158499,Christie,Ryan Christie,Bournemouth,3,91,MID,a,,100,50.0,0.0,1,3,0,0,0,0,1,0.0,0.0,0.0,0.13,0.3,0.5,1.0,0.5,3.2,3.333,3.0,2.0,5,3,978.0,47.0,4.325,0.239,0.83,1,1192.5,1145.0,1240.0,1,30.0,0.0,0.0,11.514,0.172,0.598,0.483,0.8,0.2,2.8,25.0,1.0,0.766,2.363,3.92,3.0,5.0,-1.08,0.784,1.049,4.883
2026-27,2,76,614574,Tóth.A,Alex Tóth,Bournemouth,3,91,MID,a,,100,50.0,0.0,1,15,0,0,0,0,2,0.0,0.0,0.0,0.31,0.3,0.5,1.0,0.5,3.2,3.333,3.0,2.0,5,3,135.0,8.0,5.333,0.293,1.05,1,1192.5,1145.0,1240.0,1,6.0,0.0,0.0,5.52,0.211,0.756,0.483,0.8,0.2,2.8,25.0,1.0,0.776,2.341,3.972,3.0,5.0,-1.028,0.794,0.983,4.991
2026-27,2,77,489888,Adli,Amine Adli,Bournemouth,3,91,MID,i,Unspecified injury - Unknown return date,0,49.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,3.0,2.0,5,3,1074.0,67.0,5.615,0.354,0.84,1,1192.5,1145.0,1240.0,1,0.0,0.0,0.0,4.043,0.255,0.605,0.483,0.8,0.0,2.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.044,0.118
2026-27,2,78,560262,Kroupi.Jr,Junior Kroupi,Bournemouth,3,91,MID,i,Foot injury - Unknown return date,0,74.0,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,3.0,2.0,5,3,1663.0,113.0,6.115,0.531,1.05,1,1192.5,1145.0,1240.0,1,0.0,0.0,0.0,4.403,0.382,0.756,0.483,0.8,0.0,2.8,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999,0.149
2026-27,2,79,444102,Evanilson,Francisco Evanilson de Lima Barbosa,Bournemouth,3,91,FWD,a,,100,60.0,3.2,9,154,2,0,2,2,0,0.58,0.25,0.83,3.61,9.2,4.5,4.5,4.5,3.2,3.333,3.0,2.0,5,3,2741.0,115.0,3.776,0.398,1.05,1,1192.5,1145.0,1240.0,1,5.26,0.485,1.0,4.191,0.422,1.0,0.483,0.8,1.5,2.8,21.8,1.0,3.435,9.374,15.477,13.5,22.5,-7.023,2.579,0.829,16.515
2026-27,2,80,168636,Enes Ünal,Enes Ünal,Bournemouth,3,91,FWD,u,Has joined Getafe permanently,0,55.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,3.0,2.0,5,3,214.0,27.0,11.355,0.871,0.0,1,1192.5,1145.0,1240.0,1,0.0,0.0,0.0,8.176,0.627,0.0,0.483,0.8,0.0,2.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649,-0.397
2026-27,2,81,561245,Rodríguez,Álvaro Rodríguez,Bournemouth,3,91,FWD,a,,100,60.0,0.1,1,9,0,0,0,0,1,0.0,0.0,0.0,0.16,0.0,0.5,1.0,0.5,3.2,3.333,3.0,2.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1192.5,1145.0,1240.0,1,10.0,0.0,0.0,2.8,0.0,0.0,0.483,0.8,0.167,2.8,24.9,1.0,0.58,1.89,3.173,3.0,5.0,-1.827,0.529,1.64,3.63
2026-27,2,566,483067,Silva,António João Pereira de Albuquerque Tavares da Silva,Bournemouth,3,91,DEF,a,,100,50.0,0.4,6,180,2,0,0,0,3,0.25,0.03,0.28,4.09,6.5,3.0,3.0,3.0,3.2,3.333,3.0,2.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1192.5,1145.0,1240.0,1,3.0,0.14,1.0,0.84,0.039,1.0,0.483,0.8,1.2,2.8,24.6,1.0,3.657,10.653,17.347,9.0,15.0,2.347,3.469,0.8,18.508
2026-27,2,573,494928,Sanchez,Juanlu Sánchez,Bournemouth,3,91,DEF,a,,100,45.0,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,3.0,2.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1192.5,1145.0,1240.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.483,0.8,0.0,2.8,24.8,1.0,0.308,0.595,1.038,0.0,0.0,1.038,0.231,1.649,1.484
2026-27,2,608,523700,Jebbison,Daniel Jebbison,Bournemouth,3,91,FWD,a,,100,50.0,0.1,1,15,0,0,0,0,2,0.1,0.0,0.1,0.31,2.1,0.5,1.0,0.5,3.2,3.333,3.0,2.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1192.5,1145.0,1240.0,1,6.0,0.6,0.0,1.68,0.168,0.0,0.483,0.8,0.2,2.8,24.9,1.0,1.272,3.746,6.37,3.0,5.0,1.37,1.274,1.633,6.833
2026-27,2,615,230650,Di Gregorio,Michele Di Gregorio,Bournemouth,3,91,GKP,a,,100,45.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.2,3.333,3.0,2.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1192.5,1145.0,1240.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.483,0.8,0.0,2.8,25.0,1.0,0.0,0.0,0.037,6.0,10.0,-9.963,0.008,1.649,0.49
2026-27,2,82,200720,Kelleher,Caoimhín Kelleher,Brentford,4,94,GKP,a,,100,50.0,7.2,9,180,2,0,0,1,1,0.0,0.01,0.01,2.03,4.0,4.5,4.5,4.5,3.4,3.0,3.0,2.0,5,3,3330.0,143.0,3.865,0.006,1.0,1,1175.0,1140.0,1210.0,1,4.5,0.005,1.0,4.043,0.006,1.0,0.467,0.7,1.8,2.6,17.8,1.0,4.817,10.484,16.177,13.5,22.5,-6.323,3.235,0.8,17.03
2026-27,2,83,507433,Valdimarsson,Hákon Rafn Valdimarsson,Brentford,4,94,GKP,a,,100,45.0,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.0,3.0,2.0,5,3,90.0,1.0,1.0,0.0,1.0,1,1175.0,1140.0,1210.0,1,0.0,0.0,0.0,0.72,0.0,0.72,0.467,0.7,0.0,2.6,24.9,1.0,0.032,0.134,0.235,0.0,0.0,0.235,0.052,0.999,1.167
2026-27,2,84,432830,Collins,Nathan Collins,Brentford,4,94,DEF,a,,100,55.0,2.2,9,180,2,0,0,1,1,0.51,0.05,0.56,2.03,11.3,4.5,4.5,4.5,3.4,3.0,3.0,2.0,5,3,2971.0,129.0,3.908,0.12,0.97,1,1175.0,1140.0,1210.0,1,4.5,0.28,1.0,4.074,0.165,1.0,0.467,0.7,1.636,2.6,22.8,1.0,4.448,11.217,16.72,13.5,22.5,-5.78,3.04,0.8,17.748
2026-27,2,85,444765,Van den Berg,Sepp van den Berg,Brentford,4,94,DEF,i,Groin injury - Unknown return date,0,49.0,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.0,3.0,2.0,5,3,2761.0,113.0,3.683,0.157,0.98,1,1175.0,1140.0,1210.0,1,0.0,0.0,0.0,2.652,0.113,0.706,0.467,0.7,0.0,2.6,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999,0.082
2026-27,2,86,249231,Lewis-Potter,Keane Lewis-Potter,Brentford,4,94,MID,a,,100,55.0,1.9,16,177,2,1,1,1,1,0.79,0.25,1.04,2.03,15.4,8.0,8.0,8.0,3.4,3.0,3.0,2.0,5,3,1960.0,115.0,5.281,0.253,1.01,1,1175.0,1140.0,1210.0,1,8.136,0.529,1.0,6.08,0.33,1.0,0.467,0.7,2.909,2.6,23.1,1.0,3.58,9.524,14.846,24.0,40.0,-25.154,2.699,0.803,15.882
